csv,errorBound,initMode,initCatBudget (Gb),initCatBudget (nodes),binCount,i,query,indexUtil,Tree Node Count,Leaf tiles,Overlapped tiles,Fully Contained Tiles,Expanded nodes,I/Os,Time (sec),Query Result,Query Result Sum
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,50,"Query{rect=(-74.00297..-73.97967),(40.741367..40.758846), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,60943,48985,12100,11148,0,803230,10.050810312,"{null=Stats{count=26423252, mean=11.234448152363989, populationStandardDeviation=8.658166385317676, min=0.0, max=400.0}}",2.9685065461084807E8
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,51,"Query{rect=(-74.005295..-73.981995),(40.743114..40.760593), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,62083,49840,9757,9096,0,2901227,17.682558429,"{null=Stats{count=24600898, mean=11.453187780822796, populationStandardDeviation=8.876499467225726, min=0.0, max=400.0}}",2.8175870437086797E8
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,52,"Query{rect=(-74.00297..-73.97967),(40.74486..40.76234), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,62839,50407,9639,8746,0,3834635,21.026285027,"{null=Stats{count=26052955, mean=11.551578711166766, populationStandardDeviation=9.04175820891355, min=0.0, max=400.0}}",3.009527603409857E8
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,53,"Query{rect=(-74.005295..-73.981995),(40.74486..40.76234), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,63187,50668,8895,7978,0,965623,10.308433601,"{null=Stats{count=24248290, mean=11.574582529362097, populationStandardDeviation=9.001012633566539, min=0.0, max=400.0}}",2.8066383380090564E8
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,54,"Query{rect=(-74.005295..-73.981995),(40.743114..40.760593), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,64071,51331,11005,10138,0,349782,6.999147154,"{null=Stats{count=24600898, mean=11.453187780823384, populationStandardDeviation=8.87649946722525, min=0.0, max=400.0}}",2.8175870437088245E8
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,55,"Query{rect=(-74.00762..-73.98432),(40.741367..40.758846), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,65551,52441,10763,10117,0,943825,10.828912099,"{null=Stats{count=23519339, mean=11.308067624717557, populationStandardDeviation=8.53823413991741, min=0.0, max=400.0}}",2.65958275900657E8
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,56,"Query{rect=(-74.005295..-73.981995),(40.741367..40.758846), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,66847,53413,13902,12702,0,585170,8.635582196,"{null=Stats{count=25310575, mean=11.293253762144138, populationStandardDeviation=8.617603181891, min=0.0, max=400.0}}",2.858387463407814E8
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,57,"Query{rect=(-74.00762..-73.98432),(40.741367..40.758846), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,67751,54091,12504,11491,0,397067,6.524773645,"{null=Stats{count=23519339, mean=11.308067624717342, populationStandardDeviation=8.538234139917186, min=0.0, max=400.0}}",2.6595827590065196E8
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,58,"Query{rect=(-74.00995..-73.98665),(40.743114..40.760593), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,68491,54646,8770,8379,0,515128,7.680342893,"{null=Stats{count=19433810, mean=11.372339959613283, populationStandardDeviation=8.55881416383456, min=0.0, max=400.0}}",2.210078940305322E8
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,59,"Query{rect=(-74.012276..-73.988976),(40.743114..40.760593), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,69239,55207,7845,7450,0,693054,8.239751008,"{null=Stats{count=16094388, mean=11.354213127605904, populationStandardDeviation=8.443235731024926, min=0.0, max=400.0}}",1.8273911151038292E8
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,60,"Query{rect=(-74.0146..-73.9913),(40.74486..40.76234), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,69951,55741,5825,5515,0,622315,7.107013578,"{null=Stats{count=11238498, mean=11.421046095327902, populationStandardDeviation=8.361701130741833, min=0.0, max=400.0}}",1.2835540370025045E8
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,61,"Query{rect=(-74.01693..-73.99363),(40.74486..40.76234), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,70375,56059,5224,4947,0,504946,5.984434488,"{null=Stats{count=7526473, mean=11.365166423918067, populationStandardDeviation=8.127742606794703, min=0.0, max=400.0}}",8.553961823012589E7
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,62,"Query{rect=(-74.01693..-73.99363),(40.74661..40.764088), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,71183,56665,4431,4195,0,713445,7.219656252,"{null=Stats{count=6678810, mean=11.539057156907294, populationStandardDeviation=8.218345440853595, min=0.0, max=400.0}}",7.7067170330124E7
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,63,"Query{rect=(-74.01693..-73.99363),(40.74486..40.76234), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,72023,57295,5793,5337,0,183487,3.459936914,"{null=Stats{count=7526473, mean=11.36516642391766, populationStandardDeviation=8.127742606794587, min=0.0, max=400.0}}",8.553961823012282E7
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,64,"Query{rect=(-74.0146..-73.9913),(40.74661..40.764088), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,73663,58525,6225,5903,0,1179636,10.278025982,"{null=Stats{count=10371336, mean=11.53067775070198, populationStandardDeviation=8.419534757190181, min=0.0, max=400.0}}",1.1958853326025447E8
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,65,"Query{rect=(-74.0146..-73.9913),(40.748356..40.765835), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,74375,59059,6052,5784,0,792111,7.781510499,"{null=Stats{count=9498355, mean=11.622481202297685, populationStandardDeviation=8.536154854932374, min=0.0, max=400.0}}",1.1039445244025023E8
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,66,"Query{rect=(-74.0146..-73.9913),(40.750103..40.767582), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,75151,59641,5143,4844,0,709654,7.534901438,"{null=Stats{count=7525225, mean=11.71676941356824, populationStandardDeviation=8.745799264403306, min=0.0, max=400.0}}",8.817132611021906E7
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,67,"Query{rect=(-74.012276..-73.988976),(40.748356..40.765835), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,78303,62008,8069,7783,0,2290264,15.856759406,"{null=Stats{count=13127748, mean=11.580425957318964, populationStandardDeviation=8.621076403444823, min=0.0, max=400.0}}",1.5202491370034212E8
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,68,"Query{rect=(-74.00995..-73.98665),(40.748356..40.765835), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,80079,63340,11203,10839,0,1383594,11.838631156,"{null=Stats{count=16306883, mean=11.5859473818802, populationStandardDeviation=8.736402310774043, min=0.0, max=400.0}}",1.8893068840047672E8
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,69,"Query{rect=(-74.00995..-73.98665),(40.750103..40.767582), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,81163,64153,10165,9837,0,846362,8.612144677,"{null=Stats{count=13733771, mean=11.659465072660998, populationStandardDeviation=8.903442205634878, min=0.0, max=400.0}}",1.601284232904245E8
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,70,"Query{rect=(-74.012276..-73.988976),(40.750103..40.767582), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,82007,64786,9023,8541,0,256967,4.257274242,"{null=Stats{count=11009472, mean=11.62584663282063, populationStandardDeviation=8.775781915747208, min=0.0, max=400.0}}",1.2799443298033302E8
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,71,"Query{rect=(-74.012276..-73.988976),(40.75185..40.76933), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,82627,65251,7177,6813,0,407914,5.556063857,"{null=Stats{count=8198951, mean=11.618491492426225, populationStandardDeviation=9.066241116994407, min=0.0, max=400.0}}",9.52594424403195E7
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,72,"Query{rect=(-74.012276..-73.988976),(40.753597..40.771076), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,82931,65479,6928,6483,0,382482,5.081487377,"{null=Stats{count=7446521, mean=11.662182909346638, populationStandardDeviation=9.062030223156171, min=0.0, max=400.0}}",8.684268994029084E7
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,73,"Query{rect=(-74.00995..-73.98665),(40.75185..40.76933), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,84515,66667,9554,9190,0,696433,7.995489526,"{null=Stats{count=10743887, mean=11.67632531879825, populationStandardDeviation=9.151878664779801, min=0.0, max=400.0}}",1.2544911980040738E8
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,74,"Query{rect=(-74.00995..-73.98665),(40.753597..40.771076), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,85107,67111,9500,8983,0,565732,6.574040894,"{null=Stats{count=10042150, mean=11.70851135965657, populationStandardDeviation=9.128814983572537, min=0.0, max=400.0}}",1.1757862735037524E8
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,75,"Query{rect=(-74.012276..-73.988976),(40.755344..40.772823), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,85403,67333,6160,5752,0,163465,2.857613796,"{null=Stats{count=6755174, mean=11.653379547328766, populationStandardDeviation=9.043450802285632, min=0.0, max=400.0}}",7.872060653024705E7
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,76,"Query{rect=(-74.0146..-73.9913),(40.755344..40.772823), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,85647,67516,4189,3849,0,52496,1.559613855,"{null=Stats{count=3999760, mean=11.663924190493557, populationStandardDeviation=9.001180135465075, min=0.0, max=400.0}}",4.665289742016851E7
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,77,"Query{rect=(-74.012276..-73.988976),(40.755344..40.772823), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,86123,67873,6413,5912,0,217489,3.479047081,"{null=Stats{count=6755174, mean=11.653379547329159, populationStandardDeviation=9.043450802285824, min=0.0, max=400.0}}",7.87206065302497E7
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,78,"Query{rect=(-74.012276..-73.988976),(40.75709..40.77457), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,86399,68080,5394,4935,0,161171,2.999574916,"{null=Stats{count=4910069, mean=11.68283350808124, populationStandardDeviation=8.987226490255598, min=0.0, max=400.0}}",5.7363518640190944E7
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,79,"Query{rect=(-74.0146..-73.9913),(40.75884..40.776318), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,86491,68149,2624,2307,0,33862,0.790563704,"{null=Stats{count=2746731, mean=11.70850282031055, populationStandardDeviation=8.706034490763663, min=0.0, max=390.0}}",3.2160107660134416E7
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,80,"Query{rect=(-74.0146..-73.9913),(40.760586..40.778065), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,86711,68314,2001,1707,0,34822,0.75854461,"{null=Stats{count=1890744, mean=11.79716900864686, populationStandardDeviation=8.746283111072817, min=0.0, max=390.0}}",2.2305426520085E7
/data-nonraid/maroulis/data/taxi_data/yellow_tripdata_2014_cleaned.csv,0,valinor,,0,,81,"Query{rect=(-74.01693..-73.99363),(40.762333..40.77981), categoricalFilters={}, groupByCols=null, measureCol=12}",0.0,86783,68368,722,602,0,35728,0.664898044,"{null=Stats{count=683467, mean=12.654326119678869, populationStandardDeviation=9.920724158302948, min=0.0, max=390.0}}",8648814.310038557
